CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000722,722,AUTO SERVICIO CAMACHO,LOPEZ DE VEGA # 127 ENS. LA FE,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.4908828735352,-69.9330520629883,421 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008121,Ultima Aprobada,Elegible,18.4908707,-69.9330775,18.4908707-69.9330775,ELEGIBLE,NO,T,T PANEL,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,34.0,0.0,TITULAR,9000000722,,2.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000739,739,COL. CAMPO,C/ CAMINO CHIQUITO ARROYO HONDO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.498312,-69.94093323,382 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006554,Ultima Aprobada,Elegible,18.49833492,-69.94094921,18.49833492-69.94094921,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,42.0,0.0,TITULAR,9000000739,,3.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000747,747,COLMADO NAVIDAD,AV REP DE COLOMBIA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LOS JARDINES,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.48668671,-69.95992279,382 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006911,Ultima Aprobada,Elegible,18.4867186,-69.9599041,18.4867186-69.9599041,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,26.0,0.0,TITULAR,9000000747,,3.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000000814,814,COLMADO LOS HERMANOS,C/EDUARDO BRITO ESQ. LUIS REYES ENS. 27 DE FEBRERO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,27 DE FEBRERO,TRADICIONAL,394,LUIS BREA JIMENEZ,LUIS BREA JIMENEZ,DANIEL BATISTA,DANIEL BATISTA,18.50226,-69.885,394 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150002897,Ultima Aprobada,Elegible,18.50228878,-69.88483749,18.50228878-69.88483749,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,3.0,Día 3,45.0,0.0,TITULAR,9000000814,,3.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000030356,30356,COLMADO SEBASTIAN,"C/PRINCIPAL #56, CRUCE SAN RAFAEL",DEYBI VARGAS,DUARTE,DUARTE,SAN FRANCISCO DE MACORÍS (CENTRO),TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.1915955543518,-69.9658737182617,337 SAN FRANCISCO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154001074,Ultima Aprobada,Elegible,19.1792248,-69.9790412,19.1792248-69.9790412,ELEGIBLE,NO,S,S PANEL,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,,,SUPLENTE,9000030356,,3.0,JORGE LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,NAGUA,ZONA ESTE,9000040970,40970,COLMADO OLGA,"C/27 DE FEBRERO #19 , EL MANGU",SAUL GIL,DUARTE,DUARTE,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.1840740203857,-69.9208419799805,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152000454,Ultima Aprobada,Elegible,19.18408318333333,-69.92062941666667,19.1840831833333-69.9206294166667,ELEGIBLE,NO,S,S PANEL,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,,,SUPLENTE,9000040970,,2.0,JORGE LUIS,Cargar
SI,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000006118,6118,PICA POLLO EXPRESO LOS JARDINES,AV. BUENA VENTURA FREITES # 8 LOS JARDINES NORTE,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.4824295043945,-69.9556121826172,382 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006926,Ultima Aprobada,Elegible,18.4825902,-69.9555697,18.4825902-69.9555697,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,24.0,0.0,TITULAR,9000006118,,2.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000071862,71862,COLMADO POLANCO,C SAN ANTONIO ESQ 19 DE MARZO VILLA RIVAS,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.1790278298514,-69.911744253976,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152007193,Ultima Aprobada,Elegible,19.1790974187004,-69.9118006331013,19.1790974187004-69.9118006331013,ELEGIBLE,NO,S,S PANEL,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,,,SUPLENTE,9000071862,,2.0,JORGE LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000119037,119037,COLMADO VENTURA 2,C MANUELICO GONZALES  VILLA GONZALES,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.5433559417725,-70.7871932983398,311 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151030044,Ultima Aprobada,Elegible,19.54326,-70.78715666666668,19.54326-70.7871566666667,ELEGIBLE,NO,S,S PANEL,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000119037,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000011652,11652,CAFETERIA COLMADO NEISY,"C/RAMON MATIAS MELLA #165, VILLA MELLA.",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.554211086697,-69.8986036512587,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153003195,Ultima Aprobada,Elegible,18.5542326,-69.8985754,18.5542326-69.8985754,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,31.0,0.0,TITULAR,9000011652,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000011656,11656,S/BODEGA GENOBEBA,C/ISABEL CACERES NO.13 GENOBEBA VILLA MELLA.,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5606994628906,-69.8931537204319,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153003201,Ultima Aprobada,Elegible,18.5599233,-69.8930574,18.5599233-69.8930574,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,34.0,0.0,TITULAR,9000011656,,2.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013851,13851,BODEGA MABEL,"AV. LOS RESTAURADORES #91,CRUZ GRANDE.",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,406,ONATI TRONCOSO,ONATI TRONCOSO,FABIEL PEÑA,FABIEL PEÑA,18.54292107,-69.89691162,406 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153007360,Ultima Incidencia,No Elegible,18.5419643,-69.8971521,18.5419643-69.8971521,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,37.0,0.0,TITULAR,9000013851,,3.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014410,14410,COLMADO LA ROCA,"C/ PRINCIPAL ESQ. 3RA. #53, MIRADOR NORTE SEGUNDO",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5329957689558,-69.9453713553292,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008451,Ultima Aprobada,Elegible,18.53299027194193,-69.94534516496125,18.5329902719419-69.9453451649613,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,23.0,0.0,TITULAR,9000014410,,2.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014469,14469,COLMADO EL DORADO,"MANZ. 14,EL DORADO III,VILLA MELLA.",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5515348911285,-69.9243783950806,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153008534,Ultima Aprobada,Elegible,18.5490049,-69.9224643,18.5490049-69.9224643,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,18.0,0.0,TITULAR,9000014469,,2.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Bronce,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014492,14492,COLMADO VISTA BELLA,"C/PRINCIPAL ESQ.8,VISTA BELLA",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5546488761902,-69.9025964736938,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008558,Ultima Aprobada,Elegible,18.55463180780925,-69.90251768258531,18.5546318078093-69.9025176825853,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,29.0,0.0,TITULAR,9000014492,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014742,14742,COLMADO MODELO,PLAZA CIUDAD MODELO EN LA BOMBA SHELL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.55406189,-69.9436264,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153008959,Ultima Aprobada,Elegible,18.5541211,-69.9437005,18.5541211-69.9437005,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,25.0,0.0,TITULAR,9000014742,,2.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000016744,16744,RESTAURANT LA PARRILLITA,"AV. JUAN PABLO DUARTE #162, LA ESMERALDA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,373,LUIS DOMINGUEZ,LUIS DOMINGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.45050364539628,-70.65147769258317,373 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151000487,Ultima Aprobada,Elegible,19.450471,-70.6515415,19.450471-70.6515415,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,53.0,0.0,TITULAR,9000016744,,3.0,YARLENYS,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000016749,16749,MINI MARKET JUAN,"AV.27 DE FEB, URB.EL AMANECER",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,325,BRIAN JOSE NUÑEZ,BRIAN JOSE NUÑEZ,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.45110703,-70.67809296,325 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000496,Ultima Aprobada,Elegible,19.45120833333333,-70.67809000000001,19.4512083333333-70.67809,ELEGIBLE,NO,T,T PANEL,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,48.0,0.0,TITULAR,9000016749,,3.0,YARLENYS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000016818,16818,COLMADO ALEX,KM 2 1/2 CARRET.LICEY STGO.,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,346,GEN HOU TSANG,GEN HOU TSANG,ALEXANDER MARTE,ALEXANDER MARTE,19.4544551849365,-70.6605529785156,346 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000588,Ultima Aprobada,Elegible,19.45437166666667,-70.66054333333334,19.4543716666667-70.6605433333333,ELEGIBLE,NO,T,T PANEL,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,52.0,0.0,TITULAR,9000016818,,3.0,YARLENYS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017277,17277,COLMADO NACHO,"C/2 #26, CECARA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,ESPECIALIZADO TRADICIONAL,374,JOSEPH MANUEL SANCHEZ NUÑEZ,JOSEPH MANUEL SANCHEZ NUÑEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4715904659695,-70.6967358059353,374 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151001265,Ultima Aprobada,Elegible,19.47158666666667,-70.69670500000001,19.4715866666667-70.696705,ELEGIBLE,NO,T,T PANEL,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,19.0,0.0,TITULAR,9000017277,,2.0,YARLENYS,Cargar
